3,4,10,220,U,1,33
4,4,10,220,S,1,23,1,0,0,0
5,4,10,220,S,1,23,0,0,1,1
6,4,10,220,S,1,28,1,1,0,1
7,4,10,220,S,1,5,0,0,0,0
8,4,10,220,U,1,27
9,4,10,220,U,1,28
10,4,10,220,U,1,31
11,4,10,220,S,1,15,0,0,1,0
12,4,10,220,S,1,8,1,0,0,0
13,8,16,232,S,1,144,1,0,0,0,1,0,1,0
14,8,16,232,S,1,390,0,1,0,0,1,1,1,1
15,8,16,232,U,1,627
16,8,16,232,U,1,462
17,8,16,232,S,1,89,1,0,0,0,0,0,1,0
18,8,16,232,U,1,384
19,8,16,232,S,1,161,0,1,0,0,0,1,1,0
20,8,16,232,S,1,354,1,0,1,0,1,1,1,1
21,8,16,232,U,1,404
22,8,16,232,S,1,172,1,1,1,0,1,0,1,0
23,12,24,248,U,1,6716
24,12,24,248,U,1,6278
25,12,24,248,S,1,472,1,0,1,1,0,0,1,1,0,0,0,0
26,12,24,248,U,1,7524
27,12,24,248,U,1,6271
28,12,24,248,S,1,7036,1,0,1,0,1,0,0,0,0,1,1,1
29,12,24,248,U,1,7583
30,12,24,248,S,1,3496,0,0,1,1,0,1,1,1,1,1,1,0
31,12,24,248,U,1,6964
32,12,24,248,S,1,2471,1,0,1,0,1,0,1,0,0,0,1,0
33,16,32,264,S,1,111598,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1
34,16,32,264,S,1,97827,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1
35,16,32,264,U,1,87727
36,16,32,264,S,1,104852,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1
37,16,32,264,U,1,97060
38,16,32,264,U,1,139552
39,16,32,264,S,1,33385,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0
40,16,32,264,U,1,122411
41,16,32,264,U,1,138221
42,16,32,264,U,1,130142
43,18,36,272,U,1,423817
44,18,36,272,U,1,395347
45,18,36,272,U,1,402150
46,18,36,272,U,1,446547
47,18,36,272,U,1,451962
48,18,36,272,S,1,45919,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
